Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
128,134.0,7684,9.743278399997507,"[0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 0, 0, 2, 1, 1, 0, 2, 0, 1, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 2, 1, 2]",50,4096,22
256,136.0,7814,9.987743400000909,"[0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 0, 0, 2, 1, 1, 0, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0]",50,4096,22
512,136.0,7834,10.035968099997262,"[0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 0, 0, 2, 1, 1, 0, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0]",50,4096,22
1024,136.0,7834,10.035968099997262,"[0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 0, 0, 2, 1, 1, 0, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0]",50,4096,22
2048,136.0,7834,10.035968099997262,"[0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 0, 0, 2, 1, 1, 0, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0]",50,4096,22
4096,136.0,7834,10.035968099997262,"[0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 0, 0, 2, 1, 1, 0, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0]",50,4096,22
0,109.0,7834,10.05435320000106,"[2, 0, 2, 2, 2, 1, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 2, 1, 2, 0, 1, 2, 1, 1, 0, 2, 2, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2]",50,4096,23
1,109.0,7835,10.074866399998427,"[2, 0, 2, 2, 2, 1, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 2, 1, 2, 0, 1, 2, 1, 1, 0, 2, 2, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2]",50,4096,23
2,112.0,7837,10.096695100000943,"[2, 0, 2, 2, 2, 1, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 1, 2, 1, 1, 0, 2, 2, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2]",50,4096,23
4,112.0,7839,10.119265699999232,"[2, 0, 2, 2, 2, 1, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 1, 2, 1, 1, 0, 2, 2, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2]",50,4096,23
8,113.0,7844,10.145477899997786,"[2, 0, 2, 2, 2, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 1, 2, 1, 1, 0, 2, 2, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2]",50,4096,23
16,115.0,7853,10.176819200001773,"[2, 0, 2, 2, 2, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 1, 2, 1, 1, 0, 2, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2]",50,4096,23
32,116.0,7870,10.223616099996434,"[2, 0, 2, 2, 2, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 1, 2, 1, 1, 0, 2, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 2, 0, 0, 1, 2]",50,4096,23
64,123.0,7907,10.311768899999151,"[2, 0, 2, 2, 2, 1, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 1, 0, 0, 0, 1, 2, 0, 1, 2, 1, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 0, 0, 1, 2]",50,4096,23
128,129.0,7974,10.474274200001673,"[2, 0, 2, 2, 2, 1, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 1, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 0, 1, 2]",50,4096,23
256,137.0,8108,10.777774399997725,"[2, 0, 2, 2, 2, 1, 0, 2, 1, 1, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 1, 0, 1, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 0, 1, 2]",50,4096,23
512,137.0,8191,11.007758400002785,"[2, 0, 2, 2, 2, 1, 0, 2, 1, 1, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 1, 0, 1, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 0, 1, 2]",50,4096,23
1024,137.0,8191,11.007758400002785,"[2, 0, 2, 2, 2, 1, 0, 2, 1, 1, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 1, 0, 1, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 0, 1, 2]",50,4096,23
2048,137.0,8191,11.007758400002785,"[2, 0, 2, 2, 2, 1, 0, 2, 1, 1, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 1, 0, 1, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 0, 1, 2]",50,4096,23
4096,137.0,8191,11.007758400002785,"[2, 0, 2, 2, 2, 1, 0, 2, 1, 1, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 1, 0, 1, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 0, 1, 2]",50,4096,23
0,105.0,8191,11.032317199998943,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 0, 1, 0, 0, 1, 2, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 1, 0, 0, 0, 1, 0, 0, 2, 1]",50,4096,24
1,105.0,8192,11.060010300003341,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 0, 1, 0, 0, 1, 2, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 1, 0, 0, 0, 1, 0, 0, 2, 1]",50,4096,24
2,106.0,8194,11.086431700001413,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 0, 1, 0, 0, 1, 2, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 1, 0, 0, 0, 1, 0, 0, 2, 0]",50,4096,24
4,106.0,8196,11.117278400000941,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 0, 1, 0, 0, 1, 2, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 1, 0, 0, 0, 1, 0, 0, 2, 0]",50,4096,24
8,109.0,8201,11.15933380000206,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 0, 1, 2, 0, 1, 2, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 1, 0, 0, 0, 1, 0, 0, 2, 0]",50,4096,24
16,114.0,8211,11.205827700003283,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 0, 1, 2, 0, 1, 2, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 2, 0]",50,4096,24
32,119.0,8231,11.26542150000023,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 0, 0, 2, 0, 1, 2, 0, 1, 2, 0, 2, 1, 2, 0, 0, 0, 0, 2, 1, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2, 0, 1, 0, 0, 2, 0]",50,4096,24
64,124.0,8268,11.367885499996191,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 0, 0, 2, 0, 1, 2, 0, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2, 0, 1, 0, 1, 2, 0]",50,4096,24
128,130.0,8337,11.573825699997542,"[2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 2, 1, 2, 0, 2, 2, 0, 0, 1, 0, 1, 0, 1, 2, 0]",50,4096,24
256,134.0,8468,11.926031499999226,"[2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1, 1, 2, 2, 1, 0, 0, 2, 1, 2, 0, 2, 2, 2, 0, 1, 1, 1, 0, 1, 2, 0]",50,4096,24
512,134.0,8503,12.032281599997077,"[2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1, 1, 2, 2, 1, 0, 0, 2, 1, 2, 0, 2, 2, 2, 0, 1, 1, 1, 0, 1, 2, 0]",50,4096,24
1024,134.0,8503,12.032281599997077,"[2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1, 1, 2, 2, 1, 0, 0, 2, 1, 2, 0, 2, 2, 2, 0, 1, 1, 1, 0, 1, 2, 0]",50,4096,24
2048,134.0,8503,12.032281599997077,"[2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1, 1, 2, 2, 1, 0, 0, 2, 1, 2, 0, 2, 2, 2, 0, 1, 1, 1, 0, 1, 2, 0]",50,4096,24
4096,134.0,8503,12.032281599997077,"[2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1, 1, 2, 2, 1, 0, 0, 2, 1, 2, 0, 2, 2, 2, 0, 1, 1, 1, 0, 1, 2, 0]",50,4096,24
0,99.0,8503,12.058648400001402,"[0, 1, 1, 2, 0, 0, 1, 1, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2, 1, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1]",50,4096,25
1,99.0,8504,12.086181500002567,"[0, 1, 1, 2, 0, 0, 1, 1, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2, 1, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1]",50,4096,25
2,100.0,8506,12.10877949999849,"[0, 2, 1, 2, 0, 0, 1, 1, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2, 1, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1]",50,4096,25
4,103.0,8509,12.139668600000732,"[0, 2, 1, 2, 0, 0, 0, 1, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2, 1, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1]",50,4096,25
8,108.0,8515,12.177131999997073,"[0, 2, 1, 2, 1, 0, 0, 1, 2, 2, 0, 1, 2, 0, 2, 0, 2, 2, 2, 1, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1]",50,4096,25
16,108.0,8523,12.221216500001901,"[0, 2, 1, 2, 1, 0, 0, 1, 2, 2, 0, 1, 2, 0, 2, 0, 2, 2, 2, 1, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1]",50,4096,25
32,114.0,8543,12.290000399996643,"[0, 2, 1, 2, 1, 0, 0, 1, 2, 2, 0, 1, 2, 0, 2, 0, 2, 2, 2, 1, 2, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1, 1]",50,4096,25
64,120.0,8579,12.403396399997291,"[0, 2, 0, 2, 1, 0, 0, 1, 2, 2, 0, 1, 2, 0, 2, 0, 0, 0, 2, 1, 2, 1, 2, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1, 1]",50,4096,25
128,132.0,8650,12.565156299999217,"[0, 2, 0, 2, 1, 0, 0, 1, 2, 2, 2, 1, 0, 0, 2, 0, 0, 0, 2, 0, 2, 1, 2, 1, 0, 1, 1, 0, 2, 0, 1, 0, 2, 1, 2, 1, 0, 2, 0, 1, 0, 1, 2, 2, 2, 1, 0, 0, 1, 1]",50,4096,25
256,135.0,8781,12.912336499997764,"[2, 2, 0, 2, 1, 0, 0, 1, 2, 2, 2, 1, 0, 0, 1, 0, 0, 0, 2, 0, 2, 1, 2, 1, 0, 1, 1, 0, 2, 1, 1, 0, 2, 1, 2, 1, 0, 2, 0, 1, 0, 1, 2, 2, 2, 1, 0, 0, 1, 1]",50,4096,25
512,136.0,8892,13.176744299998973,"[2, 2, 0, 2, 1, 0, 0, 1, 2, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 1, 0, 1, 1, 0, 2, 1, 1, 0, 2, 1, 2, 1, 0, 2, 0, 1, 0, 1, 2, 2, 2, 1, 0, 0, 1, 1]",50,4096,25
1024,136.0,8892,13.176744299998973,"[2, 2, 0, 2, 1, 0, 0, 1, 2, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 1, 0, 1, 1, 0, 2, 1, 1, 0, 2, 1, 2, 1, 0, 2, 0, 1, 0, 1, 2, 2, 2, 1, 0, 0, 1, 1]",50,4096,25
2048,136.0,8892,13.176744299998973,"[2, 2, 0, 2, 1, 0, 0, 1, 2, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 1, 0, 1, 1, 0, 2, 1, 1, 0, 2, 1, 2, 1, 0, 2, 0, 1, 0, 1, 2, 2, 2, 1, 0, 0, 1, 1]",50,4096,25
4096,136.0,8892,13.176744299998973,"[2, 2, 0, 2, 1, 0, 0, 1, 2, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 1, 0, 1, 1, 0, 2, 1, 1, 0, 2, 1, 2, 1, 0, 2, 0, 1, 0, 1, 2, 2, 2, 1, 0, 0, 1, 1]",50,4096,25
0,104.0,8892,13.199905000001309,"[1, 0, 0, 0, 1, 2, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 2, 2, 0]",50,4096,26
1,104.0,8893,13.228092999997898,"[1, 0, 0, 0, 1, 2, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 2, 2, 0]",50,4096,26
2,107.0,8895,13.258066399997915,"[1, 0, 0, 0, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 2, 2, 0]",50,4096,26
4,107.0,8897,13.290283000002091,"[1, 0, 0, 0, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 2, 2, 0]",50,4096,26
8,108.0,8902,13.32871719999821,"[1, 0, 0, 0, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 2, 2, 0]",50,4096,26
16,113.0,8912,13.372938300002716,"[1, 0, 1, 0, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 1, 2, 0]",50,4096,26
32,116.0,8931,13.439986899997166,"[1, 2, 1, 0, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 1, 1, 1, 2, 0]",50,4096,26
64,123.0,8968,13.54061389999697,"[2, 2, 1, 0, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 1, 0, 2, 1, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 1, 1, 2, 0]",50,4096,26
128,133.0,9036,13.74090409999917,"[2, 2, 1, 2, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 0, 2, 1, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 0, 0, 2, 0]",50,4096,26
256,133.0,9113,14.042886700000963,"[2, 2, 1, 2, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 0, 2, 1, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 0, 0, 2, 0]",50,4096,26
512,133.0,9113,14.042886700000963,"[2, 2, 1, 2, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 0, 2, 1, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 0, 0, 2, 0]",50,4096,26
1024,133.0,9113,14.042886700000963,"[2, 2, 1, 2, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 0, 2, 1, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 0, 0, 2, 0]",50,4096,26
2048,133.0,9113,14.042886700000963,"[2, 2, 1, 2, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 0, 2, 1, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 0, 0, 2, 0]",50,4096,26
4096,133.0,9113,14.042886700000963,"[2, 2, 1, 2, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 0, 2, 1, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 0, 0, 2, 0]",50,4096,26
0,105.0,9113,14.069333999999799,"[0, 1, 0, 2, 0, 0, 1, 1, 2, 0, 2, 0, 2, 2, 2, 0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 2, 1, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 1, 2, 2, 1, 0, 2, 2, 0, 2, 1, 1]",50,4096,27
1,105.0,9114,14.095880000000761,"[0, 1, 0, 2, 0, 0, 1, 1, 2, 0, 2, 0, 2, 2, 2, 0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 2, 1, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 1, 2, 2, 1, 0, 2, 2, 0, 2, 1, 1]",50,4096,27
2,105.0,9115,14.123093000001973,"[0, 1, 0, 2, 0, 0, 1, 1, 2, 0, 2, 0, 2, 2, 2, 0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 2, 1, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 1, 2, 2, 1, 0, 2, 2, 0, 2, 1, 1]",50,4096,27
4,106.0,9118,14.154948299998068,"[0, 1, 0, 2, 0, 1, 1, 1, 2, 0, 2, 0, 2, 2, 2, 0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 2, 1, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 1, 2, 2, 1, 0, 2, 2, 0, 2, 1, 1]",50,4096,27
8,109.0,9124,14.186670800001593,"[0, 1, 0, 1, 0, 1, 1, 1, 2, 0, 2, 0, 2, 2, 2, 0, 2, 1, 0, 1, 0, 1, 0, 1, 2, 2, 1, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 1, 2, 2, 1, 0, 2, 2, 0, 2, 1, 1]",50,4096,27
16,113.0,9133,14.225852600000508,"[0, 1, 0, 1, 0, 1, 1, 1, 2, 0, 2, 0, 2, 2, 2, 0, 2, 1, 0, 1, 0, 1, 0, 1, 2, 2, 1, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 1, 1, 2, 1, 0, 2, 2, 0, 2, 1, 1]",50,4096,27
32,115.0,9151,14.287688399999752,"[0, 1, 0, 1, 0, 1, 1, 1, 2, 0, 2, 0, 2, 2, 2, 2, 2, 1, 0, 1, 0, 1, 0, 1, 2, 2, 0, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 1, 1, 2, 1, 0, 2, 2, 0, 2, 1, 1]",50,4096,27
64,123.0,9189,14.386256799996772,"[2, 1, 0, 1, 0, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 2, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 1, 1, 2, 1, 0, 2, 0, 0, 2, 2, 1]",50,4096,27
128,127.0,9255,14.564779400003317,"[2, 1, 0, 1, 0, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 2, 2, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 1, 1, 2, 1, 0, 0, 0, 0, 2, 2, 1]",50,4096,27
256,136.0,9388,14.952890599997772,"[0, 1, 0, 1, 0, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0, 2, 1, 1, 0, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 1, 1, 2, 1, 1, 0, 0, 0, 2, 0, 1]",50,4096,27
512,138.0,9561,15.481564000001526,"[0, 1, 0, 0, 0, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0, 2, 1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 2, 0, 1, 0, 2, 1, 1, 2, 1, 1, 0, 0, 0, 2, 0, 1]",50,4096,27
1024,138.0,9561,15.481564000001526,"[0, 1, 0, 0, 0, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0, 2, 1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 2, 0, 1, 0, 2, 1, 1, 2, 1, 1, 0, 0, 0, 2, 0, 1]",50,4096,27
2048,138.0,9561,15.481564000001526,"[0, 1, 0, 0, 0, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0, 2, 1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 2, 0, 1, 0, 2, 1, 1, 2, 1, 1, 0, 0, 0, 2, 0, 1]",50,4096,27
4096,138.0,9561,15.481564000001526,"[0, 1, 0, 0, 0, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0, 2, 1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 2, 0, 1, 0, 2, 1, 1, 2, 1, 1, 0, 0, 0, 2, 0, 1]",50,4096,27
0,107.0,9561,15.508114299998851,"[0, 0, 2, 2, 0, 0, 1, 1, 2, 0, 0, 2, 1, 1, 2, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 1, 2, 1, 0, 2, 0, 1, 1, 2, 2, 1, 1, 0, 1, 1, 0, 2, 2, 0, 2, 0, 2, 2]",50,4096,28
1,110.0,9563,15.532128799997736,"[0, 0, 2, 2, 0, 0, 1, 1, 2, 0, 0, 2, 1, 1, 2, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 0, 2, 0, 1, 1, 2, 2, 1, 1, 0, 1, 1, 0, 2, 2, 0, 2, 0, 2, 2]",50,4096,28
2,110.0,9564,15.561046199996781,"[0, 0, 2, 2, 0, 0, 1, 1, 2, 0, 0, 2, 1, 1, 2, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 0, 2, 0, 1, 1, 2, 2, 1, 1, 0, 1, 1, 0, 2, 2, 0, 2, 0, 2, 2]",50,4096,28
